,Date,Ship_Type,Route_Type,Engine_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Weather_Condition,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours,Efficiency_nm_per_kWh,Seasonal_Impact_Score,Weekly_Voyage_Count,Average_Load_Percentage,PCA_Cluster
101,2024-04-07,Fish Carrier,Short-haul,Diesel,Critical,11.29411166485986,2732.739033860724,1869.331293546232,5.627303335513865,Moderate,1849.772691986762,31657.67256237803,683911.5691333067,71.9101725783443,0.3489327994123679,0.7504312258980339,4,85.46376139322287,1
102,2024-04-14,Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,16.518255665610674,694.3447758681485,1511.6715851890815,5.69624819805567,Rough,1281.4114541289418,239583.12069414507,528423.0398025757,45.10922709989752,1.4867940317067645,1.3270235496182123,5,85.67312847979312,0
103,2024-04-21,Fish Carrier,Coastal,Diesel,Fair,21.16075216526532,1676.7285943213085,1246.66946991266,7.67376218383499,Rough,1960.727379572096,65315.15123653212,522692.5838419764,64.8512582825974,0.6936083546218487,1.0328697538954437,9,61.718235692170005,1
104,2024-04-28,Tanker,Short-haul,Diesel,Critical,11.1066323555139,2281.2381059111103,1599.5060172161209,5.229703052280527,Calm,156.76990265604607,316071.9636939468,453388.30050436925,14.397098857608482,1.2060314330900184,0.6300307402720329,4,75.28577038052755,0
105,2024-05-05,Tanker,Coastal,Heavy Fuel Oil (HFO),Fair,24.535495383552608,531.6019856446717,211.1223361530749,7.075241907137891,Rough,1340.518164137594,163000.82713433946,939265.2390961532,19.713327026360453,0.5765165272722697,1.0955836306401237,4,92.49582202604569,1
106,2024-05-12,Tanker,Short-haul,Heavy Fuel Oil (HFO),Good,13.416098098832466,2277.955198767438,919.9601000022858,11.344943847561016,Calm,1434.279814221362,109195.76840825083,418478.99139137217,36.82950840310641,1.2852189464217985,0.9729749982003338,3,58.71012450407706,0
107,2024-05-19,Fish Carrier,Coastal,Steam Turbine,Fair,10.640633240739232,754.4798532070208,1797.8691399024535,9.146099723253249,Rough,1173.6463256519212,258075.8758579168,788365.8203827001,25.8348793460571,1.251483272692716,1.3015115776736523,6,90.39494398956349,0
108,2024-05-26,Tanker,Long-haul,Diesel,Critical,17.94833494389707,1578.9953925093664,1705.3693041033428,7.933434630521834,Calm,944.0583039417136,60767.86082087106,422081.9842784948,63.389030957582825,0.6985513882755734,1.224019206960091,8,56.21726852711552,1
109,2024-06-02,Fish Carrier,Coastal,Steam Turbine,Fair,11.545594791250538,2604.696938719029,1780.9105452444082,9.790167741628627,Calm,1923.79072560154,345332.9992196627,569265.2007453719,61.33933693959949,1.0089816026903355,0.5776567408927998,8,51.61039451984924,0
110,2024-06-09,Container Ship,Long-haul,Steam Turbine,Good,17.640849593133392,1289.5341708456417,1836.344902856969,10.574188934760222,Rough,1127.5681996188607,226321.8225978333,602803.6719854657,35.97654932417429,1.0076744870805838,1.4441434715275696,7,75.48104118628353,0
111,2024-06-16,Tanker,Transoceanic,Heavy Fuel Oil (HFO),Fair,13.466012046624638,1728.3029162264122,570.1828808926564,14.633895142516655,Calm,477.41687187654617,30968.94355145816,703587.8311963892,12.55463397971376,0.8150506351430853,1.0183422938989182,2,75.58512815125508,1
112,2024-06-23,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Critical,23.056807737618858,618.7249086709638,388.88454151569687,14.35335429593534,Moderate,1411.929224430895,241547.51377828835,513546.7428428216,15.681799737688154,0.3895092587503718,1.045994822514005,3,54.51728645849093,2
113,2024-06-30,Bulk Carrier,Short-haul,Steam Turbine,Good,21.243821624792176,2184.2842654623964,1614.0640863582491,13.424564520842456,Rough,248.6482417139848,442687.61188459257,381682.3053587042,23.44787796737611,0.8224538443493529,0.8465755637454478,7,98.53803845286876,0
114,2023-06-04,Container Ship,Transoceanic,Diesel,Fair,21.91412838149364,782.8563714191409,613.3554847010388,7.690953641170006,Rough,1056.721059935301,39049.90055574347,815062.4947389667,21.90344136676116,1.324865366677537,1.311432685531681,1,64.43919795684965,1
115,2023-06-11,Container Ship,Short-haul,Steam Turbine,Critical,15.463780616396662,1584.9007491377477,1748.4120165933432,12.397280234853003,Moderate,206.1917143135668,364641.51052199607,137517.43006984112,29.60798862795368,1.2314157925456912,1.4988159508646492,5,79.48571214475685,0
116,2023-06-18,Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Fair,16.630072813686933,1328.2268686639031,90.37804610412124,12.410344681468716,Rough,618.0217012814894,241380.3992099879,420912.0964822999,64.57493886228397,0.9933015911274872,1.2747271774185562,6,76.67814271497346,2
117,2023-06-25,Fish Carrier,Long-haul,Steam Turbine,Fair,18.67008422645708,2705.507366247965,314.6422236000868,7.0591111193889455,Moderate,1910.081942142188,430139.2301007466,164198.46804355714,58.73014431724884,0.2288491762966529,0.7985012411154737,3,80.99946840944752,2
118,2023-07-02,Tanker,Long-haul,Steam Turbine,Fair,20.97591873821213,1487.288540864648,683.6281080939582,6.833028934725101,Moderate,351.42755458110344,387461.7184900179,207740.22634870128,19.15822632400936,1.05732475133032,1.4080278011273817,8,87.04154287907843,2
119,2023-07-09,Bulk Carrier,Transoceanic,Diesel,Good,12.37040065181297,1206.2097763240336,1302.420927555279,6.629871047215267,Rough,697.6310174225845,146778.6916182898,527796.6748604276,62.64722698774647,0.2743340348102036,0.8247230824023597,1,55.734171797159085,1
120,2023-07-16,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Good,20.952228954509174,1594.3777607791,1317.1015839150705,13.9200304611301,Moderate,1128.0525016287222,422236.7585082273,152693.81235971162,29.079959743138943,1.378595011365327,1.129513322662027,1,50.14320640633678,0
121,2023-07-23,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,11.964582674630076,1307.6586094244906,1394.2714044795214,14.086979155437373,Calm,1308.3909996797472,237609.5253095653,942666.6839342004,55.13459306048409,0.9284203181033116,0.8972031658434194,2,68.24322164015567,0
122,2023-07-30,Fish Carrier,Coastal,Steam Turbine,Fair,22.38878287148026,2311.9464266997875,363.147609244118,10.096686313138424,Moderate,1216.651315774839,484712.34719767456,527841.0276605028,60.47238238559944,0.5307104984543659,1.4248540376576342,8,78.86804911758621,2
123,2023-08-06,Bulk Carrier,Long-haul,Diesel,Critical,17.45919676451033,1121.651079806535,105.63715918056909,10.292298304799605,Rough,1711.8068098831454,35362.41392150665,465703.68822890654,50.09860183186328,1.0042695760236158,0.9199108580326002,3,95.48838713104185,2
124,2023-08-13,Fish Carrier,Long-haul,Steam Turbine,Good,13.585034600741736,1959.9091282227776,1768.125382851832,5.390257853675761,Calm,1552.0227018072558,485934.20256168896,749775.4081734879,12.090725477376695,0.2510255167403342,0.5779608936940762,5,81.2166689876537,0
125,2023-08-20,Container Ship,Long-haul,Steam Turbine,Critical,15.853450859953982,1285.2317516307944,1474.5400659300324,7.935400008344695,Calm,1334.9017677797146,281697.15556536795,300321.8087963248,53.239224388645326,1.1553996767973396,1.3940459679454185,5,57.12477874929823,0
126,2023-08-27,Tanker,Transoceanic,Diesel,Critical,18.84063278379406,1051.8365685758758,594.4737707032252,9.27966254824862,Calm,755.5462869431602,75827.58104775664,989852.1854184236,20.35207623342264,0.2875813911124339,1.187484426974471,3,83.81106615144726,1
127,2023-09-03,Fish Carrier,Coastal,Steam Turbine,Good,19.98072090698989,1664.436342221832,654.417549026993,14.62454193599023,Calm,1292.5195391513712,453010.7839490103,445439.82871323393,13.739661372512211,0.7780679240048589,0.8545905385653054,6,71.68341679463221,2
128,2023-09-10,Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Critical,16.694756018566274,1804.314087364096,1733.6668970254393,9.632002818443288,Moderate,1039.9851403946311,107960.05961202244,732023.6764286064,66.57708028854235,0.3168525386809303,1.3417280388849837,5,59.02823091265425,1
129,2023-09-17,Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Fair,22.145031157067383,2250.196992000835,1322.9674534676928,9.657396836475002,Calm,1343.8990685125036,343528.428005982,778840.8421134553,49.24274267045069,0.9253660646050176,0.7232984011783923,7,99.44262228300931,0
130,2023-09-24,Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),Good,18.693192504774288,2544.0046969565847,1812.1174717215315,9.73201783526812,Moderate,1008.5756223425572,32010.6440917972,440736.52679916593,71.93592138051841,0.9559474391138424,1.0637958142095916,3,70.63291151656433,0
131,2023-10-01,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Good,16.404770929573907,816.2180934220078,1562.0021288359446,10.404822403633222,Moderate,621.9711728706533,225801.8049479859,837183.1667816795,69.23508975396018,0.3241579241561207,1.4577354534118416,9,59.64483777922052,1
132,2023-10-08,Bulk Carrier,Long-haul,Steam Turbine,Critical,10.781153510321404,1729.3826383843173,638.0885850717615,13.622858041050645,Calm,1695.850898407342,147825.1326099562,577119.3848727439,35.74138836761484,0.7328655765302964,0.8141608194733074,3,58.3103932653938,2
133,2023-10-15,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,14.60318770195354,619.618661881554,73.62638020505328,13.608708444566016,Calm,1518.1312134835337,361421.0269809704,496155.0409177428,23.527894207331244,1.086222097196264,0.7261894477119056,3,58.64070958726207,2
134,2023-10-22,Container Ship,Transoceanic,Steam Turbine,Good,18.21250379694247,1585.656892356366,322.6825189082062,11.29428920709615,Rough,1793.070315941604,105378.98752581592,207487.43837095785,38.2177143549946,0.991053767247454,1.0975468121339165,1,58.25421927870592,2
135,2023-10-29,Container Ship,Coastal,Heavy Fuel Oil (HFO),Critical,24.477371988026327,2777.944043579987,1323.5209787822146,10.622435833228554,Moderate,426.2726135700338,336830.1721113165,215272.95495217585,32.0558853680103,0.927485421251458,1.3562977186066278,6,83.46786984318624,0
136,2023-11-05,Container Ship,Long-haul,Steam Turbine,Fair,21.420372297541,840.5649584131907,1185.578257517332,11.106183242106136,Calm,1593.6250301582302,118848.4369404941,846213.5641693659,43.41927225104479,0.5447008053978439,0.9845269899658936,1,67.67720430894678,1
137,2023-11-12,Bulk Carrier,Short-haul,Diesel,Fair,20.43133531458202,2479.221044085991,1385.821750333314,8.749568497647838,Moderate,1263.055890274822,301645.9176822426,614145.9839858941,45.85064158028327,1.2920064375077238,0.7340201644841752,2,59.59501490869899,0
138,2023-11-19,Container Ship,Short-haul,Diesel,Fair,23.361967787949236,2481.121873823276,315.77273864076926,6.242421279781839,Rough,87.15285162207019,74709.85363884445,107115.77941803457,46.43470576248794,0.473333459645276,1.2081389904268818,2,90.8165581415264,2
139,2023-11-26,Fish Carrier,Transoceanic,Steam Turbine,Good,23.67260274886982,1855.5910000677304,580.2054570497236,11.000939362682718,Rough,1592.1742222178318,345570.5472976596,453684.7689775006,16.85728331937021,0.8312141188184035,0.8912961757502604,4,86.89189744025458,2
140,2023-12-03,Tanker,Long-haul,Diesel,Good,19.76509222787684,2227.791035843796,1814.743494242223,13.049844859988532,Calm,988.4640398471372,121869.71021270312,475838.3090293417,50.8859514290534,1.043434140685323,1.1696546126296905,8,54.53391006344842,0
141,2023-12-10,Fish Carrier,Short-haul,Diesel,Good,22.532887611226037,2166.890074509006,1408.3391085611995,14.152193744355014,Rough,1598.8729649895995,367634.024807054,418190.5823950812,56.55087092513693,1.458359858767463,1.3838138228828714,4,80.38092633618857,0
142,2023-12-17,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Good,19.07304337362796,1825.6687301870984,1247.972814070702,10.01679079216968,Rough,456.0215055178043,85353.42374390735,871054.18479303,28.392430031787605,0.910090005867823,1.372722311142938,4,52.81102187162969,1
143,2023-12-24,Container Ship,Short-haul,Heavy Fuel Oil (HFO),Fair,17.581158098940676,2688.816278207733,1392.223245638391,5.399095297414153,Rough,1596.8958608948865,289027.4837595322,798079.8287735828,14.999459957952777,0.2151440105795541,0.8651643120307735,1,88.83513173536116,1
144,2023-12-31,Container Ship,Short-haul,Steam Turbine,Fair,15.979249505034918,2457.044027296836,304.47330279254044,10.587620988485492,Rough,940.2441247063612,482793.59069508704,329204.2264096284,25.738725987403008,0.344253227637862,1.419486349613623,1,78.17273371442144,2
145,2024-01-07,Container Ship,Long-haul,Diesel,Fair,23.21908495240983,2444.322745804825,153.60528865854332,10.57103845886813,Rough,980.5902706300052,237427.4297856217,587561.2304587283,56.86368953653569,0.2303028651062741,1.0636877566164644,3,68.01654432018358,2
146,2024-01-14,Tanker,Coastal,Steam Turbine,Good,14.306716443305492,2767.9636701668546,1452.937567538338,13.516923299359116,Rough,1101.952743405218,371290.005043597,357377.28720040683,29.80479236084937,0.7417921275076212,0.8954411108710886,5,52.02833505707632,0
147,2024-01-21,Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Good,21.465164408928302,1667.624599657487,727.5514188857437,11.298822280639891,Calm,626.679905430054,303330.4734024933,612700.5178721851,17.385263920467622,1.2043644934754802,0.9654439342569602,4,76.76255898651443,2
148,2024-01-28,Bulk Carrier,Coastal,Diesel,Fair,13.546365374044935,2471.214539897791,1048.066204548591,10.297953719370632,Rough,1942.3900554539875,380035.7693293039,69191.37474594665,58.86548274177349,1.2773432188152198,0.8678474301298946,3,51.232289939796416,0
149,2024-02-04,Fish Carrier,Short-haul,Diesel,Good,14.374901842283172,2160.9722640702635,1279.1897936273003,9.116123287016732,Rough,177.2826607447808,376296.2894135469,964263.9547911604,46.813564070979794,0.9431426647377896,0.9540288634148778,4,86.97123401812728,0
150,2024-02-11,Tanker,Long-haul,Heavy Fuel Oil (HFO),Fair,13.481890067725397,2848.239346180465,149.52973486240677,9.261586619658717,Moderate,1886.0154891010047,120743.20090910004,965529.0485735988,71.26225930136471,0.3648661629351137,0.6579708220766959,1,62.84326546240629,1
151,2024-02-18,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,22.570578580274383,2857.516821974435,58.60307444518445,11.402218048604558,Moderate,1814.477772886902,226515.4108453249,123360.618091078,51.274752042356106,0.6294006887475164,1.046317672196632,3,71.30269747445975,2
152,2024-02-25,Fish Carrier,Long-haul,Diesel,Critical,12.97966334140979,1448.970872073258,781.4023211507407,9.722465101931586,Rough,1059.5132999424118,242920.0080616245,396165.3640967839,71.82808061272937,1.132514434455156,0.7170531952933,4,55.683224295841214,2
153,2024-03-03,Bulk Carrier,Coastal,Steam Turbine,Critical,10.395601334135227,1365.451497184472,1871.3902796936084,7.423689611310412,Rough,183.26014541618272,112552.91666689688,982526.529035952,60.045495045197086,0.2545091711330495,0.7231009398270751,5,57.66517732867469,1
154,2024-03-10,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Good,16.896254358931216,813.6464198982906,259.4794104065817,7.613440079827196,Calm,1431.1390892259865,190711.8461402561,453871.2114057454,14.031711633887488,0.8374137252790156,1.4158752774376906,1,81.19021785819568,2
155,2024-03-17,Tanker,Long-haul,Diesel,Critical,19.23699582909538,1588.0909689317778,125.07144174537105,10.959753683616665,Calm,1138.8784819793843,247156.69957860565,240727.97945400915,55.98994525261639,0.7675283183878242,1.0791666721236726,1,52.14989377125457,2
156,2024-03-24,Tanker,Transoceanic,Diesel,Critical,21.276167777558182,1987.9746032364944,1676.2608198805574,8.29599990878878,Rough,1559.2064627367145,418852.8544260584,568647.3415567442,51.85651502764628,0.5444188956014309,1.4526867742863188,5,51.27120438057397,0
157,2024-03-31,Container Ship,Long-haul,Diesel,Fair,14.580758088273718,2741.0671234462184,1164.1651636175006,11.47659686170654,Moderate,1788.9342321645654,81101.7359823229,278800.9536785452,32.451901638171066,0.162338236591517,1.4505204175082569,3,97.6028979155674,1
158,2024-04-07,Fish Carrier,Long-haul,Steam Turbine,Good,24.89263577995933,2839.867393817924,1792.7969977459709,5.436396363329291,Calm,1637.7524804777947,359116.8912924345,169448.4550919757,20.1462084074546,0.1232449361821367,0.5402155481622481,6,71.24866364887511,0
159,2024-04-14,Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),Good,13.685978747300569,2403.743664342331,60.742486265755176,8.279568503869932,Rough,1271.6395083385476,231796.7382865557,550848.6392543283,59.32980632471264,0.8231759441583512,0.9972418879719228,2,67.62119854849641,2
160,2024-04-21,Fish Carrier,Long-haul,Diesel,Good,22.417514100351102,2349.424830060399,730.9721133465036,5.767466187872694,Calm,133.9695557908654,144801.81657334184,126034.249805211,28.92608683817962,1.109396915531872,0.8181608079214677,9,73.33580093667808,2
161,2024-04-28,Tanker,Transoceanic,Heavy Fuel Oil (HFO),Fair,19.03905977743916,2961.30791330176,336.57254527701554,9.087786414894854,Moderate,1265.581737473016,467822.2654323867,517061.9140296099,47.412091643115055,0.1073046690740804,0.8255544262286726,5,52.5189697400604,2
162,2024-05-05,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Good,20.382893486310003,2531.2579431042323,1133.4511069091698,10.133792023368846,Rough,1638.2888040978708,127773.1873307654,328632.9114591008,63.88704422737564,1.0702995871031231,1.442946323698146,8,57.939014197843015,0
163,2024-05-12,Bulk Carrier,Short-haul,Steam Turbine,Good,12.422835580395503,2660.715979937187,1755.669643632478,14.69969580308969,Calm,1472.1730206733798,160669.65672773475,455737.91742701,58.90901349974578,0.3452640471422791,1.482475362442405,3,72.298133921274,0
164,2024-05-19,Container Ship,Transoceanic,Diesel,Good,13.992733398757863,1974.325572733128,1341.1560208834085,9.432765576573532,Calm,726.6483410227994,439817.52579777496,514422.3044393808,27.523436067640738,1.2903473753704349,1.2268837606001357,7,93.76033845211694,0
165,2024-05-26,Container Ship,Coastal,Steam Turbine,Fair,15.78521696782947,599.1597572076014,1395.4526769763493,7.0022959660429045,Calm,526.1686097568654,468202.2582081508,929197.7716745788,70.19878294114399,0.8140606924424975,1.425475870423404,5,90.79413887141207,0
